Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Credit Score,Has Credit Card,Is Active Member,Age,Total_Income,EMI,Loan_Income_Percentage,Predicted,Ethical_Audit_Flag
LP001938,Male,Yes,2,Graduate,No,4400,0.0,127.0,360.0,0.0,Semiurban,0,672,1,0,21,4400.0,352.77777777777777,0.08017676767676768,0,Compliant
LP001784,Male,Yes,1,Graduate,No,5500,1260.0,170.0,360.0,1.0,Rural,1,737,1,1,29,6760.0,472.22222222222223,0.06985535831689678,1,Compliant
LP002448,Male,Yes,0,Graduate,No,3948,1733.0,149.0,360.0,0.0,Rural,0,635,1,1,30,5681.0,413.8888888888889,0.0728549355551644,0,Compliant
LP002945,Male,Yes,0,Graduate,Yes,9963,0.0,180.0,360.0,1.0,Rural,1,418,1,0,45,9963.0,500.0,0.05018568704205561,1,Compliant
LP001713,Male,Yes,1,Graduate,Yes,7787,0.0,240.0,360.0,1.0,Urban,1,683,1,1,27,7787.0,666.6666666666666,0.08561277342579512,1,Compliant
LP002648,Male,Yes,0,Graduate,No,2130,6666.0,70.0,180.0,1.0,Semiurban,0,773,0,0,60,8796.0,388.8888888888889,0.04421201556262948,1,Compliant
LP002231,Female,No,0,Graduate,No,6000,0.0,156.0,360.0,1.0,Urban,1,810,1,0,46,6000.0,433.3333333333333,0.07222222222222222,1,Compliant
LP002180,Male,No,0,Graduate,Yes,6822,0.0,141.0,360.0,1.0,Rural,1,465,1,0,42,6822.0,391.6666666666667,0.05741229356005082,1,Compliant
LP002226,Male,Yes,0,Graduate,,3333,2500.0,128.0,360.0,1.0,Semiurban,1,792,0,1,18,5833.0,355.55555555555554,0.06095586414461779,1,Compliant
LP002898,Male,Yes,1,Graduate,No,1880,0.0,61.0,360.0,0.0,Rural,0,782,1,1,32,1880.0,169.44444444444446,0.09013002364066194,1,Compliant
LP002187,Male,No,0,Graduate,No,2500,0.0,96.0,480.0,1.0,Semiurban,0,624,0,1,22,2500.0,200.0,0.08,1,Compliant
LP001256,Male,No,0,Graduate,No,3750,4750.0,176.0,360.0,1.0,Urban,0,695,0,0,44,8500.0,488.8888888888889,0.05751633986928105,1,Compliant
LP002862,Male,Yes,2,Not Graduate,No,6125,1625.0,187.0,480.0,1.0,Semiurban,0,767,0,1,43,7750.0,389.5833333333333,0.05026881720430107,1,Compliant
LP002618,Male,Yes,1,Not Graduate,No,4050,5302.0,138.0,360.0,0.0,Rural,0,591,0,1,64,9352.0,383.3333333333333,0.0409894496720844,1,Compliant
LP002422,Male,No,1,Graduate,No,37719,0.0,152.0,360.0,1.0,Semiurban,1,807,0,0,30,37719.0,422.22222222222223,0.011193886959416269,1,Compliant
LP002689,Male,Yes,2,Not Graduate,No,2192,1742.0,45.0,360.0,1.0,Semiurban,1,609,1,0,27,3934.0,125.0,0.03177427554651754,1,Compliant
LP002739,Male,Yes,0,Not Graduate,No,2917,536.0,66.0,360.0,1.0,Rural,0,392,0,0,27,3453.0,183.33333333333334,0.05309392798532677,1,Compliant
LP001050,,Yes,2,Not Graduate,No,3365,1917.0,112.0,360.0,0.0,Rural,0,389,0,1,25,5282.0,311.1111111111111,0.058900248222474645,0,Compliant
LP002369,Male,Yes,0,Graduate,No,2920,16.12000084,87.0,360.0,1.0,Rural,1,636,1,1,31,2936.12000084,241.66666666666666,0.0823081708504856,1,Compliant
LP002911,Male,Yes,1,Graduate,No,2787,1917.0,146.0,360.0,0.0,Rural,0,440,0,0,26,4704.0,405.55555555555554,0.08621504157218443,0,Compliant
LP001273,Male,Yes,0,Graduate,No,6000,2250.0,265.0,360.0,0.0,Semiurban,0,798,1,1,48,8250.0,736.1111111111111,0.08922558922558922,1,Compliant
LP002911,Male,Yes,1,Graduate,No,2787,1917.0,146.0,360.0,0.0,Rural,0,576,1,0,28,4704.0,405.55555555555554,0.08621504157218443,0,Compliant
LP002693,Male,Yes,2,Graduate,Yes,7948,7166.0,480.0,360.0,1.0,Rural,1,591,1,1,43,15114.0,1333.3333333333333,0.08821842882978254,1,Compliant
LP002959,Female,Yes,1,Graduate,No,12000,0.0,496.0,360.0,1.0,Semiurban,1,472,0,1,51,12000.0,1377.7777777777778,0.11481481481481481,1,Compliant
LP002197,Male,Yes,2,Graduate,No,5185,0.0,155.0,360.0,1.0,Semiurban,1,814,1,0,53,5185.0,430.55555555555554,0.08303867995285545,1,Compliant
LP001770,Male,No,0,Not Graduate,No,3189,2598.0,120.0,,1.0,Rural,1,477,1,1,20,5787.0,352.77777777777777,0.060960390146496936,1,Compliant
LP002087,Female,No,0,Graduate,No,2500,0.0,67.0,360.0,1.0,Urban,1,467,0,0,61,2500.0,186.11111111111111,0.07444444444444445,1,Compliant
LP001581,Male,Yes,0,Not Graduate,,1820,1769.0,95.0,360.0,1.0,Rural,1,810,1,1,35,3589.0,263.8888888888889,0.07352713538280549,1,Compliant
LP001792,Male,Yes,1,Graduate,No,3315,0.0,96.0,360.0,1.0,Semiurban,1,774,0,0,36,3315.0,266.6666666666667,0.08044243338360986,1,Compliant
LP001639,Female,Yes,0,Graduate,No,3625,0.0,108.0,360.0,1.0,Semiurban,1,818,1,0,54,3625.0,300.0,0.08275862068965517,1,Compliant
LP002401,Male,Yes,0,Graduate,No,2213,1125.0,,360.0,1.0,Urban,1,531,1,1,53,3338.0,0.0,0.0,1,Compliant
LP002219,Male,Yes,3+,Graduate,No,8750,4996.0,130.0,360.0,1.0,Rural,1,717,1,1,36,13746.0,361.1111111111111,0.026270268522560095,1,Compliant
LP001508,Male,Yes,2,Graduate,No,11757,0.0,187.0,180.0,1.0,Urban,1,414,1,0,29,11757.0,1038.888888888889,0.08836343360456655,1,Compliant
LP001634,Male,No,0,Graduate,No,1916,5063.0,67.0,360.0,0.0,Rural,0,348,0,1,37,6979.0,186.11111111111111,0.026667303497794972,1,Compliant
LP002689,Male,Yes,2,Not Graduate,No,2192,1742.0,45.0,360.0,1.0,Semiurban,1,720,1,1,28,3934.0,125.0,0.03177427554651754,1,Compliant
LP002945,Male,Yes,0,Graduate,Yes,9963,0.0,180.0,360.0,1.0,Rural,1,644,1,1,19,9963.0,500.0,0.05018568704205561,1,Compliant
LP001034,Male,No,1,Not Graduate,No,3596,0.0,100.0,240.0,0.0,Urban,1,761,1,1,42,3596.0,416.6666666666667,0.11586948461253245,1,Compliant
LP002337,Female,No,0,Graduate,No,2995,0.0,60.0,360.0,1.0,Urban,1,816,0,0,57,2995.0,166.66666666666666,0.05564830272676683,1,Compliant
LP002961,Male,Yes,1,Graduate,No,3400,2500.0,173.0,360.0,1.0,Semiurban,1,843,0,1,19,5900.0,480.55555555555554,0.08145009416195857,1,Compliant
LP002682,Male,Yes,,Not Graduate,No,3074,1800.0,123.0,360.0,0.0,Semiurban,0,498,0,0,52,4874.0,341.6666666666667,0.07009984954178636,0,Compliant
LP002545,Male,No,2,Graduate,No,3547,0.0,80.0,360.0,0.0,Rural,0,690,0,1,54,3547.0,222.22222222222223,0.06265075337530934,0,Compliant
LP001267,Female,Yes,2,Graduate,No,1378,1881.0,167.0,360.0,1.0,Urban,0,727,0,0,62,3259.0,463.8888888888889,0.1423408680235928,0,Flag: Older Adult Rejected w/ Good Credit
LP002587,Male,Yes,0,Not Graduate,No,2600,1700.0,107.0,360.0,1.0,Rural,1,460,0,0,64,4300.0,297.22222222222223,0.06912144702842378,1,Compliant
LP002031,Male,Yes,1,Not Graduate,No,3399,1640.0,111.0,180.0,1.0,Urban,1,833,0,0,56,5039.0,616.6666666666666,0.12237877885823906,1,Compliant
LP001998,Male,Yes,2,Not Graduate,No,7667,0.0,185.0,360.0,0.0,Rural,1,651,1,0,40,7667.0,513.8888888888889,0.06702607133023203,1,Compliant
LP001267,Female,Yes,2,Graduate,No,1378,1881.0,167.0,360.0,1.0,Urban,0,467,0,1,40,3259.0,463.8888888888889,0.1423408680235928,0,Flag: Female Rejected w/ Good Credit
LP002693,Male,Yes,2,Graduate,Yes,7948,7166.0,480.0,360.0,1.0,Rural,1,348,0,0,41,15114.0,1333.3333333333333,0.08821842882978254,1,Compliant
LP002541,Male,Yes,0,Graduate,No,10833,0.0,234.0,360.0,1.0,Semiurban,1,614,0,1,26,10833.0,650.0,0.06000184621065264,1,Compliant
LP001357,Male,,,Graduate,No,3816,754.0,160.0,360.0,1.0,Urban,1,841,0,0,32,4570.0,444.44444444444446,0.09725261366399222,1,Compliant
LP001674,Male,Yes,1,Not Graduate,No,2600,2500.0,90.0,360.0,1.0,Semiurban,1,787,0,0,40,5100.0,250.0,0.049019607843137254,1,Compliant
LP002143,Female,Yes,0,Graduate,No,2423,505.0,130.0,360.0,1.0,Semiurban,1,586,1,0,31,2928.0,361.1111111111111,0.12333029751062537,1,Compliant
LP002893,Male,No,0,Graduate,No,1836,33837.0,90.0,360.0,1.0,Urban,0,311,0,0,44,35673.0,250.0,0.007008101365178146,0,Compliant
LP002519,Male,Yes,3+,Graduate,No,4691,0.0,100.0,360.0,1.0,Semiurban,1,330,0,1,36,4691.0,277.77777777777777,0.059215045358724745,1,Compliant
LP001570,Male,Yes,2,Graduate,No,4167,1447.0,158.0,360.0,1.0,Rural,1,495,0,0,53,5614.0,438.8888888888889,0.07817757194315798,1,Compliant
LP002588,Male,Yes,0,Graduate,No,4625,2857.0,111.0,12.0,0.0,Urban,1,561,1,1,51,7482.0,9250.0,1.2363004544239509,1,Flag: Approved w/ Poor Credit & High EMI
LP001259,Male,Yes,1,Graduate,Yes,1000,3022.0,110.0,360.0,1.0,Urban,0,629,0,0,45,4022.0,305.55555555555554,0.07597104812420576,1,Compliant
LP002223,Male,Yes,0,Graduate,No,4310,0.0,130.0,360.0,0.0,Semiurban,1,392,0,0,46,4310.0,361.1111111111111,0.08378448053622067,1,Compliant
LP001198,Male,Yes,1,Graduate,No,8080,2250.0,180.0,360.0,1.0,Urban,1,492,1,1,20,10330.0,500.0,0.0484027105517909,1,Compliant
LP001095,Male,No,0,Graduate,No,3167,0.0,74.0,360.0,1.0,Urban,0,562,1,0,61,3167.0,205.55555555555554,0.0649054485492755,1,Compliant
LP001798,Male,Yes,2,Graduate,No,5819,5000.0,120.0,360.0,1.0,Rural,1,662,0,1,44,10819.0,333.3333333333333,0.03080999476230089,1,Compliant
LP002024,,Yes,0,Graduate,No,2473,1843.0,159.0,360.0,1.0,Rural,0,682,0,1,50,4316.0,441.6666666666667,0.10233240654927403,0,Compliant
LP001749,Male,Yes,0,Graduate,No,7578,1010.0,175.0,,1.0,Semiurban,1,680,1,1,37,8588.0,352.77777777777777,0.041077989960151114,1,Compliant
LP002940,Male,No,0,Not Graduate,No,3833,0.0,110.0,360.0,1.0,Rural,1,564,0,1,41,3833.0,305.55555555555554,0.07971707684726208,1,Compliant
LP001891,Male,Yes,0,Graduate,No,11146,0.0,136.0,360.0,1.0,Urban,1,326,0,0,24,11146.0,377.77777777777777,0.033893574177083954,1,Compliant
LP002266,Male,Yes,2,Graduate,No,3100,1400.0,113.0,360.0,1.0,Urban,1,739,0,1,55,4500.0,313.8888888888889,0.06975308641975309,1,Compliant
LP002002,Female,No,0,Graduate,No,2917,0.0,84.0,360.0,1.0,Semiurban,1,506,1,1,63,2917.0,233.33333333333334,0.0799908581876357,1,Compliant
LP002055,Female,No,0,Graduate,No,3166,2985.0,132.0,360.0,0.0,Rural,1,476,1,0,33,6151.0,366.6666666666667,0.0596109033761448,1,Compliant
LP001581,Male,Yes,0,Not Graduate,,1820,1769.0,95.0,360.0,1.0,Rural,1,486,0,1,41,3589.0,263.8888888888889,0.07352713538280549,1,Compliant
LP001186,Female,Yes,1,Graduate,Yes,11500,0.0,286.0,360.0,0.0,Urban,0,844,0,0,39,11500.0,794.4444444444445,0.06908212560386473,0,Compliant
LP002231,Female,No,0,Graduate,No,6000,0.0,156.0,360.0,1.0,Urban,1,772,1,0,59,6000.0,433.3333333333333,0.07222222222222222,1,Compliant
LP001256,Male,No,0,Graduate,No,3750,4750.0,176.0,360.0,1.0,Urban,0,516,1,0,35,8500.0,488.8888888888889,0.05751633986928105,1,Compliant
LP002197,Male,Yes,2,Graduate,No,5185,0.0,155.0,360.0,1.0,Semiurban,1,643,0,1,39,5185.0,430.55555555555554,0.08303867995285545,1,Compliant
LP002755,Male,Yes,1,Not Graduate,No,2239,2524.0,128.0,360.0,1.0,Urban,1,638,1,1,47,4763.0,355.55555555555554,0.07464949728229174,1,Compliant
LP002545,Male,No,2,Graduate,No,3547,0.0,80.0,360.0,0.0,Rural,0,770,0,1,22,3547.0,222.22222222222223,0.06265075337530934,0,Compliant
LP001519,Female,No,0,Graduate,No,10000,1666.0,225.0,360.0,1.0,Rural,0,714,0,0,46,11666.0,625.0,0.053574489970855475,1,Compliant
LP002114,Female,No,0,Graduate,No,4160,0.0,71.0,360.0,1.0,Semiurban,1,826,1,0,19,4160.0,197.22222222222223,0.04740918803418803,1,Compliant
LP001664,Male,No,0,Graduate,No,4191,0.0,120.0,360.0,1.0,Rural,1,465,1,1,54,4191.0,333.3333333333333,0.07953551260637874,1,Compliant
LP001666,Male,No,0,Graduate,No,8333,3750.0,187.0,360.0,1.0,Rural,1,463,0,0,20,12083.0,519.4444444444445,0.04298969166965526,1,Compliant
LP001585,,Yes,3+,Graduate,No,51763,0.0,700.0,300.0,1.0,Urban,1,311,0,0,20,51763.0,2333.3333333333335,0.04507724307581348,1,Compliant
LP001658,Male,No,0,Graduate,No,3858,0.0,76.0,360.0,1.0,Semiurban,1,741,0,0,45,3858.0,211.11111111111111,0.054720350210241346,1,Compliant
LP001005,Male,Yes,0,Graduate,Yes,3000,0.0,66.0,360.0,1.0,Urban,1,428,1,1,48,3000.0,183.33333333333334,0.061111111111111116,1,Compliant
LP001977,Male,Yes,1,Graduate,No,1625,1803.0,96.0,360.0,1.0,Urban,1,740,0,1,54,3428.0,266.6666666666667,0.07779074290159471,1,Compliant
LP002128,Male,Yes,2,Graduate,,2583,2330.0,125.0,360.0,1.0,Rural,1,359,1,1,19,4913.0,347.22222222222223,0.07067417509102834,1,Compliant
LP001367,Male,Yes,1,Graduate,No,3052,1030.0,100.0,360.0,1.0,Urban,1,711,1,0,47,4082.0,277.77777777777777,0.06804943110675594,1,Compliant
LP002606,Female,No,0,Graduate,No,3159,0.0,100.0,360.0,1.0,Semiurban,1,344,1,1,35,3159.0,277.77777777777777,0.08793218669761879,1,Compliant
LP001401,Male,Yes,1,Graduate,No,14583,0.0,185.0,180.0,1.0,Rural,1,361,0,1,25,14583.0,1027.7777777777778,0.07047780139736527,1,Compliant
LP001491,Male,Yes,2,Graduate,Yes,3316,3500.0,88.0,360.0,1.0,Urban,1,330,1,1,33,6816.0,244.44444444444446,0.035863328116849245,1,Compliant
LP001518,Male,Yes,1,Graduate,No,1538,1425.0,30.0,360.0,1.0,Urban,1,387,1,1,42,2963.0,83.33333333333333,0.028124648441894474,1,Compliant
LP002625,,No,0,Graduate,No,3583,0.0,96.0,360.0,1.0,Urban,0,605,1,0,34,3583.0,266.6666666666667,0.07442552795608895,1,Compliant
LP001949,Male,Yes,3+,Graduate,,4416,1250.0,110.0,360.0,1.0,Urban,1,375,0,1,46,5666.0,305.55555555555554,0.05392791308781425,1,Compliant
LP001439,Male,Yes,0,Not Graduate,No,4300,2014.0,194.0,360.0,1.0,Rural,1,815,0,1,59,6314.0,538.8888888888889,0.0853482560799634,1,Compliant
LP002297,Male,No,0,Graduate,No,2500,20000.0,103.0,360.0,1.0,Semiurban,1,361,0,0,21,22500.0,286.1111111111111,0.012716049382716048,0,Flag: Young Adult Rejected w/ Good Credit
LP001972,Male,Yes,,Not Graduate,No,2875,1750.0,105.0,360.0,1.0,Semiurban,1,463,0,1,51,4625.0,291.6666666666667,0.06306306306306307,1,Compliant
LP001469,Male,No,0,Graduate,Yes,20166,0.0,650.0,480.0,0.0,Urban,1,614,1,0,20,20166.0,1354.1666666666667,0.06715098019769249,1,Compliant
LP002500,Male,Yes,3+,Not Graduate,No,2947,1664.0,70.0,180.0,0.0,Urban,0,471,1,1,37,4611.0,388.8888888888889,0.08433938167184751,0,Compliant
LP001432,Male,Yes,2,Graduate,No,2957,0.0,81.0,360.0,1.0,Semiurban,1,723,1,0,51,2957.0,225.0,0.07609063239770038,1,Compliant
LP001469,Male,No,0,Graduate,Yes,20166,0.0,650.0,480.0,0.0,Urban,1,789,0,1,61,20166.0,1354.1666666666667,0.06715098019769249,1,Compliant
LP001633,Male,Yes,1,Graduate,No,6400,7250.0,180.0,360.0,0.0,Urban,0,762,0,1,31,13650.0,500.0,0.03663003663003663,0,Compliant
LP002265,Male,Yes,2,Not Graduate,No,1993,1625.0,113.0,180.0,1.0,Semiurban,1,458,1,0,46,3618.0,627.7777777777778,0.1735151403476445,1,Compliant
LP002053,Male,Yes,3+,Graduate,No,4342,189.0,124.0,360.0,1.0,Semiurban,1,516,0,0,36,4531.0,344.44444444444446,0.07601951985090366,1,Compliant
LP001011,Male,Yes,2,Graduate,Yes,5417,4196.0,267.0,360.0,1.0,Urban,1,384,1,0,35,9613.0,741.6666666666666,0.07715246714518534,1,Compliant
LP002847,Male,Yes,,Graduate,No,5116,1451.0,165.0,360.0,0.0,Urban,0,801,0,1,35,6567.0,458.3333333333333,0.06979341150195421,0,Compliant
LP001006,Male,Yes,0,Not Graduate,No,2583,2358.0,120.0,360.0,1.0,Urban,1,805,0,1,52,4941.0,333.3333333333333,0.067462726843419,1,Compliant
LP002393,Female,,,Graduate,No,10047,0.0,,240.0,1.0,Semiurban,1,474,1,1,33,10047.0,0.0,0.0,1,Compliant
LP002473,Male,Yes,0,Graduate,No,8334,0.0,160.0,360.0,1.0,Semiurban,0,706,0,1,22,8334.0,444.44444444444446,0.0533290670079727,1,Compliant
LP002706,Male,Yes,1,Not Graduate,No,5285,1430.0,161.0,360.0,0.0,Semiurban,1,601,1,1,35,6715.0,447.22222222222223,0.06660047985438901,0,Compliant
LP002545,Male,No,2,Graduate,No,3547,0.0,80.0,360.0,0.0,Rural,0,796,0,0,21,3547.0,222.22222222222223,0.06265075337530934,0,Compliant
LP001634,Male,No,0,Graduate,No,1916,5063.0,67.0,360.0,0.0,Rural,0,314,0,0,24,6979.0,186.11111111111111,0.026667303497794972,1,Compliant
LP002833,Male,Yes,0,Not Graduate,No,4467,0.0,120.0,360.0,0.0,Rural,1,831,1,1,40,4467.0,333.3333333333333,0.07462129691814043,1,Compliant
LP001673,Male,No,0,Graduate,Yes,11000,0.0,83.0,360.0,1.0,Urban,0,754,0,0,58,11000.0,230.55555555555554,0.02095959595959596,1,Compliant
LP001907,Male,Yes,0,Graduate,No,14583,0.0,436.0,360.0,1.0,Semiurban,1,496,1,0,54,14583.0,1211.111111111111,0.0830495173223007,1,Compliant
LP001736,Male,Yes,0,Graduate,No,2221,0.0,60.0,360.0,0.0,Urban,0,300,1,1,25,2221.0,166.66666666666666,0.07504127269998499,0,Compliant
LP001345,Male,Yes,2,Not Graduate,No,4288,3263.0,133.0,180.0,1.0,Urban,1,644,0,0,21,7551.0,738.8888888888889,0.09785311732073751,1,Compliant
LP001543,Male,Yes,1,Graduate,No,9538,0.0,187.0,360.0,1.0,Urban,1,300,0,1,25,9538.0,519.4444444444445,0.054460520491134874,1,Compliant
LP001516,Female,Yes,2,Graduate,No,14866,0.0,70.0,360.0,1.0,Urban,1,613,1,0,38,14866.0,194.44444444444446,0.01307980925901012,1,Compliant
LP001949,Male,Yes,3+,Graduate,,4416,1250.0,110.0,360.0,1.0,Urban,1,625,1,1,36,5666.0,305.55555555555554,0.05392791308781425,1,Compliant
LP002190,Male,Yes,1,Graduate,No,6325,0.0,175.0,360.0,1.0,Semiurban,1,546,1,1,31,6325.0,486.1111111111111,0.07685551163812034,1,Compliant
LP001758,Male,Yes,2,Graduate,No,6250,1695.0,210.0,360.0,1.0,Semiurban,1,650,1,1,22,7945.0,583.3333333333334,0.07342143906020558,1,Compliant
LP002757,Female,Yes,0,Not Graduate,No,3017,663.0,102.0,360.0,0.0,Semiurban,1,587,1,0,25,3680.0,283.3333333333333,0.0769927536231884,1,Compliant
LP001531,Male,No,0,Graduate,No,9166,0.0,244.0,360.0,1.0,Urban,0,433,1,1,37,9166.0,677.7777777777778,0.07394477174097511,1,Compliant
LP001256,Male,No,0,Graduate,No,3750,4750.0,176.0,360.0,1.0,Urban,0,413,1,0,61,8500.0,488.8888888888889,0.05751633986928105,1,Compliant
LP002113,Female,No,3+,Not Graduate,No,1830,0.0,,360.0,0.0,Urban,0,461,1,0,55,1830.0,0.0,0.0,0,Compliant
LP001024,Male,Yes,2,Graduate,No,3200,700.0,70.0,360.0,1.0,Urban,1,758,1,0,31,3900.0,194.44444444444446,0.04985754985754986,1,Compliant
LP002377,Female,No,1,Graduate,Yes,8624,0.0,150.0,360.0,1.0,Semiurban,1,680,1,0,53,8624.0,416.6666666666667,0.0483147804576376,1,Compliant
LP002472,Male,No,2,Graduate,No,4354,0.0,136.0,360.0,1.0,Rural,1,548,0,1,19,4354.0,377.77777777777777,0.08676568162098709,1,Compliant
LP001532,Male,Yes,2,Not Graduate,No,2281,0.0,113.0,360.0,1.0,Rural,0,567,0,1,26,2281.0,313.8888888888889,0.1376102099469044,1,Compliant
LP001656,Male,No,0,Graduate,No,12000,0.0,164.0,360.0,1.0,Semiurban,0,381,0,1,50,12000.0,455.55555555555554,0.03796296296296296,1,Compliant
LP001519,Female,No,0,Graduate,No,10000,1666.0,225.0,360.0,1.0,Rural,0,560,0,0,34,11666.0,625.0,0.053574489970855475,1,Compliant
LP001164,Female,No,0,Graduate,No,4230,0.0,112.0,360.0,1.0,Semiurban,0,516,0,0,40,4230.0,311.1111111111111,0.07354872603099553,1,Compliant
LP001637,Male,Yes,1,Graduate,No,33846,0.0,260.0,360.0,1.0,Semiurban,0,749,1,1,20,33846.0,722.2222222222222,0.021338480831478525,1,Compliant
LP001744,Male,No,0,Graduate,No,2971,2791.0,144.0,360.0,1.0,Semiurban,1,450,1,1,34,5762.0,400.0,0.06942034015966678,1,Compliant
LP001844,Male,No,0,Graduate,Yes,16250,0.0,192.0,360.0,0.0,Urban,0,526,0,0,61,16250.0,533.3333333333334,0.03282051282051282,0,Compliant
LP001327,Female,Yes,0,Graduate,No,2484,2302.0,137.0,360.0,1.0,Semiurban,1,536,0,1,32,4786.0,380.55555555555554,0.07951432418628407,1,Compliant
LP002493,Male,No,0,Graduate,No,4166,0.0,98.0,360.0,0.0,Semiurban,0,629,1,1,52,4166.0,272.22222222222223,0.06534378833946765,0,Compliant
LP001577,Female,Yes,0,Graduate,No,4583,0.0,112.0,360.0,1.0,Rural,0,781,1,0,60,4583.0,311.1111111111111,0.06788372487696075,1,Compliant
LP001750,Male,Yes,0,Graduate,No,6250,0.0,128.0,360.0,1.0,Semiurban,1,434,0,0,37,6250.0,355.55555555555554,0.056888888888888885,1,Compliant
LP001097,Male,No,1,Graduate,Yes,4692,0.0,106.0,360.0,1.0,Rural,0,617,0,0,19,4692.0,294.44444444444446,0.0627545704272047,1,Compliant
LP002266,Male,Yes,2,Graduate,No,3100,1400.0,113.0,360.0,1.0,Urban,1,602,1,1,43,4500.0,313.8888888888889,0.06975308641975309,1,Compliant
LP002571,Male,No,0,Not Graduate,No,3691,0.0,110.0,360.0,1.0,Rural,1,828,1,0,41,3691.0,305.55555555555554,0.08278394894488093,1,Compliant
LP001034,Male,No,1,Not Graduate,No,3596,0.0,100.0,240.0,0.0,Urban,1,338,1,0,19,3596.0,416.6666666666667,0.11586948461253245,1,Compliant
LP002487,Male,Yes,0,Graduate,No,3015,2188.0,153.0,360.0,1.0,Rural,1,770,0,0,20,5203.0,425.0,0.08168364405150874,1,Compliant
LP002478,,Yes,0,Graduate,Yes,2083,4083.0,160.0,360.0,0.0,Semiurban,1,380,1,1,55,6166.0,444.44444444444446,0.07207986448985476,1,Compliant
LP002106,Male,Yes,,Graduate,Yes,5503,4490.0,70.0,,1.0,Semiurban,1,690,1,0,51,9993.0,352.77777777777777,0.035302489520442085,1,Compliant
LP002689,Male,Yes,2,Not Graduate,No,2192,1742.0,45.0,360.0,1.0,Semiurban,1,794,0,1,22,3934.0,125.0,0.03177427554651754,1,Compliant
LP002524,Male,No,2,Graduate,No,5532,4648.0,162.0,360.0,1.0,Rural,1,744,1,0,23,10180.0,450.0,0.04420432220039293,1,Compliant
LP002301,Female,No,0,Graduate,Yes,7441,0.0,194.0,360.0,1.0,Rural,0,365,0,1,27,7441.0,538.8888888888889,0.07242156818826621,1,Compliant
LP002606,Female,No,0,Graduate,No,3159,0.0,100.0,360.0,1.0,Semiurban,1,757,0,1,29,3159.0,277.77777777777777,0.08793218669761879,1,Compliant
LP001580,Male,Yes,2,Graduate,No,8000,0.0,200.0,360.0,1.0,Semiurban,1,518,0,1,63,8000.0,555.5555555555555,0.06944444444444445,1,Compliant
LP001282,Male,Yes,0,Graduate,No,2500,2118.0,104.0,360.0,1.0,Semiurban,1,389,1,1,56,4618.0,288.8888888888889,0.062557143544584,1,Compliant
LP001608,Male,Yes,2,Graduate,No,2045,1619.0,101.0,360.0,1.0,Rural,1,360,1,1,54,3664.0,280.55555555555554,0.07657083939835031,1,Compliant
LP002455,Male,Yes,2,Graduate,No,3859,0.0,96.0,360.0,1.0,Semiurban,1,779,1,1,28,3859.0,266.6666666666667,0.0691025308801935,1,Compliant
LP001357,Male,,,Graduate,No,3816,754.0,160.0,360.0,1.0,Urban,1,310,1,0,44,4570.0,444.44444444444446,0.09725261366399222,1,Compliant
LP001248,Male,No,0,Graduate,No,3500,0.0,81.0,300.0,1.0,Semiurban,1,555,1,1,47,3500.0,270.0,0.07714285714285714,1,Compliant
LP002137,Male,Yes,0,Graduate,No,6333,4583.0,259.0,360.0,0.0,Semiurban,1,440,0,1,57,10916.0,719.4444444444445,0.06590733276332397,1,Compliant
LP001940,Male,Yes,2,Graduate,No,3153,1560.0,134.0,360.0,1.0,Urban,1,770,0,1,41,4713.0,372.22222222222223,0.07897776834759648,1,Compliant
LP002211,Male,Yes,0,Graduate,No,4817,923.0,120.0,180.0,1.0,Urban,1,484,0,1,54,5740.0,666.6666666666666,0.11614401858304296,1,Compliant
LP002065,Male,Yes,3+,Graduate,No,15000,0.0,300.0,360.0,1.0,Rural,1,379,0,1,41,15000.0,833.3333333333334,0.05555555555555556,1,Compliant
LP001776,Female,No,0,Graduate,No,8333,0.0,280.0,360.0,1.0,Semiurban,1,803,1,1,33,8333.0,777.7777777777778,0.09333706681600598,1,Compliant
LP001636,Male,Yes,0,Graduate,No,4600,0.0,73.0,180.0,1.0,Semiurban,1,462,0,0,27,4600.0,405.55555555555554,0.08816425120772947,1,Compliant
LP001206,Male,Yes,3+,Graduate,No,3029,0.0,99.0,360.0,1.0,Urban,1,353,1,1,31,3029.0,275.0,0.09078903928689336,1,Compliant
LP001784,Male,Yes,1,Graduate,No,5500,1260.0,170.0,360.0,1.0,Rural,1,419,0,0,31,6760.0,472.22222222222223,0.06985535831689678,1,Compliant
LP001050,,Yes,2,Not Graduate,No,3365,1917.0,112.0,360.0,0.0,Rural,0,446,1,0,22,5282.0,311.1111111111111,0.058900248222474645,0,Compliant
LP002705,Male,Yes,0,Graduate,No,3775,0.0,110.0,360.0,1.0,Semiurban,1,840,0,1,50,3775.0,305.55555555555554,0.08094186902133922,1,Compliant
LP002106,Male,Yes,,Graduate,Yes,5503,4490.0,70.0,,1.0,Semiurban,1,738,1,1,43,9993.0,352.77777777777777,0.035302489520442085,1,Compliant
LP002943,Male,No,,Graduate,No,2987,0.0,88.0,360.0,0.0,Semiurban,0,698,0,0,64,2987.0,244.44444444444446,0.08183610460142098,0,Compliant
